hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
SH,2022-04-01,3,2,0,0,3,1,0
SH,2022-04-02,3,3,0,0,3,1,0
SH,2022-04-03,2,2,0,0,2,1,0
SH,2022-04-04,4,4,0,0,4,1,0
SH,2022-04-05,3,2,0,0,3,0,0
SH,2022-04-06,3,3,0,0,3,1,0
SH,2022-04-07,3,3,0,0,3,1,0
SH,2022-04-08,3,3,0,0,3,0,0
SH,2022-04-09,2,2,0,0,2,1,0
SH,2022-04-10,2,2,0,0,2,1,0
SH,2022-04-11,4,4,0,0,4,3,0
SH,2022-04-12,6,6,0,0,6,1,0
SH,2022-04-13,6,4,0,0,6,1,0
SH,2022-04-14,5,2,0,0,5,0,0
SH,2022-04-15,4,2,0,0,4,2,0
SH,2022-04-16,8,6,1,1,7,2,0
SH,2022-04-17,8,6,1,1,7,0,0
SH,2022-04-18,7,6,1,1,6,2,0
SH,2022-04-19,8,7,1,1,7,0,0
SH,2022-04-20,8,5,1,1,7,2,0
SH,2022-04-21,10,7,1,1,9,0,0
SH,2022-04-22,7,4,1,1,6,2,0
SH,2022-04-23,8,5,1,1,7,1,0
SH,2022-04-24,10,6,1,1,9,2,0
SH,2022-04-25,10,6,2,2,8,1,0
SH,2022-04-26,9,6,1,1,8,3,0
SH,2022-04-27,10,9,2,2,8,2,0
SH,2022-04-28,10,9,2,2,8,0,0
SH,2022-04-29,8,7,1,1,7,1,0
SH,2022-04-30,6,5,1,1,5,2,0
SH,2022-05-01,8,6,1,1,7,2,0
SH,2022-05-02,8,5,0,0,8,2,0
SH,2022-05-03,7,4,0,0,7,1,0
SH,2022-05-04,6,3,0,0,6,0,0
SH,2022-05-05,9,6,0,0,9,3,0
SH,2022-05-06,9,7,0,0,9,1,0
SH,2022-05-07,7,6,1,1,6,5,0
SH,2022-05-08,12,11,1,1,11,4,0
SH,2022-05-09,15,14,1,1,14,2,0
SH,2022-05-10,8,8,1,1,7,0,0
SH,2022-05-11,12,12,1,1,11,4,0
SH,2022-05-12,11,11,2,2,9,2,0
SH,2022-05-13,9,8,1,1,8,3,0
SH,2022-05-14,9,8,2,2,7,2,0
SH,2022-05-15,13,12,2,2,11,4,0
SH,2022-05-16,13,12,2,2,11,2,0
SH,2022-05-17,12,10,2,2,10,4,0
SH,2022-05-18,12,11,1,1,11,1,0
SH,2022-05-19,12,11,1,1,11,4,0
SH,2022-05-20,14,10,1,1,13,1,0
SH,2022-05-21,11,7,1,1,10,2,0
SH,2022-05-22,13,8,1,1,12,1,0
SH,2022-05-23,13,9,1,1,12,3,0
SH,2022-05-24,14,9,1,1,13,3,0
SH,2022-05-25,14,10,2,2,12,6,0
SH,2022-05-26,15,11,2,2,13,2,0
SH,2022-05-27,15,11,1,1,14,3,0
SH,2022-05-28,16,9,1,1,15,1,0
SH,2022-05-29,20,13,1,1,19,8,0
SH,2022-05-30,21,14,2,2,19,5,0
SH,2022-05-31,21,13,2,2,19,1,0
SH,2022-06-01,17,12,1,1,16,1,0
SH,2022-06-02,14,10,1,1,13,3,0
SH,2022-06-03,16,13,1,1,15,4,0
SH,2022-06-04,15,13,1,1,14,3,0
SH,2022-06-05,18,16,2,2,16,4,0
SH,2022-06-06,18,16,3,3,15,1,0
SH,2022-06-07,18,15,2,2,16,5,0
SH,2022-06-08,17,14,1,1,16,4,0
SH,2022-06-09,17,14,1,1,16,2,0
SH,2022-06-10,16,12,1,1,15,2,0
SH,2022-06-11,16,12,1,1,15,1,0
SH,2022-06-12,12,6,1,1,11,2,0
SH,2022-06-13,14,10,1,1,13,3,0
SH,2022-06-14,11,7,2,2,9,4,0
SH,2022-06-15,13,9,2,2,11,1,0
SH,2022-06-16,14,11,1,1,13,6,0
SH,2022-06-17,16,13,1,1,15,5,0
SH,2022-06-18,14,9,4,4,10,0,0
SH,2022-06-19,16,13,4,4,12,7,0
SH,2022-06-20,18,15,4,4,14,2,0
SH,2022-06-21,18,15,5,5,13,3,0
SH,2022-06-22,14,11,5,5,9,1,0
SH,2022-06-23,18,16,6,6,12,3,1
SH,2022-06-24,18,13,7,7,11,3,0
SH,2022-06-25,19,14,5,5,14,2,0
SH,2022-06-26,20,14,4,4,16,3,0
SH,2022-06-27,21,16,3,3,18,3,0
SH,2022-06-28,23,18,3,3,20,4,0
SH,2022-06-29,21,17,2,2,19,2,0
SH,2022-06-30,18,13,1,1,17,1,0
SH,2022-07-01,17,10,1,1,16,1,0
SH,2022-07-02,14,9,1,1,13,3,0
SH,2022-07-03,16,10,1,1,15,4,0
SH,2022-07-04,18,13,1,1,17,3,0
SH,2022-07-05,18,12,2,2,16,2,0
SH,2022-07-06,15,10,1,1,14,3,0
SH,2022-07-07,18,11,1,1,17,3,0
SH,2022-07-08,16,9,3,3,13,2,0
SH,2022-07-09,17,9,3,3,14,2,0
SH,2022-07-10,15,7,3,3,12,4,0
SH,2022-07-11,19,10,3,3,16,0,0
SH,2022-07-12,16,10,2,2,14,3,0
SH,2022-07-13,17,10,2,2,15,1,0
SH,2022-07-14,18,9,2,2,16,3,0
SH,2022-07-15,17,7,2,2,15,1,0
SH,2022-07-16,15,4,2,2,13,6,0
SH,2022-07-17,23,10,2,2,21,5,0
SH,2022-07-18,26,13,3,3,23,4,0
SH,2022-07-19,28,13,3,3,25,3,0
SH,2022-07-20,25,14,4,4,21,4,0
SH,2022-07-21,25,15,3,3,22,4,0
SH,2022-07-22,25,13,2,2,23,1,0
SH,2022-07-23,22,10,1,1,21,3,0
SMH,2020-03-12,1,1,0,0,1,0,0
SMH,2020-03-13,1,1,0,0,1,0,0
SMH,2020-03-14,2,2,0,0,2,0,0
SMH,2020-03-15,2,2,0,0,2,1,0
SMH,2020-03-16,2,2,0,0,2,0,0
SMH,2020-03-17,0,0,0,0,0,0,0
SMH,2020-03-21,2,2,0,0,2,2,0
SMH,2020-03-22,2,2,0,0,2,0,0
SMH,2020-03-23,2,2,0,0,2,0,0
SMH,2020-03-24,2,2,1,1,1,2,0
SMH,2020-03-25,1,1,0,0,1,1,0
SMH,2020-03-26,1,1,0,0,1,0,0
SMH,2020-03-27,1,1,0,0,1,0,0
SMH,2020-03-28,1,1,1,1,0,0,0
SMH,2020-03-29,2,2,1,1,1,1,0
SMH,2020-03-30,2,2,1,1,1,0,0
SMH,2020-03-31,3,3,1,1,2,1,0
SMH,2020-04-01,6,6,1,1,5,2,0
SMH,2020-04-02,6,6,1,1,5,0,0
SMH,2020-04-03,6,6,1,1,5,1,0
SMH,2020-04-04,6,6,1,1,5,1,1
SMH,2020-04-05,2,2,1,1,1,1,0
SMH,2020-04-06,2,2,0,0,2,0,0
SMH,2020-04-07,4,4,0,0,4,3,0
SMH,2020-04-08,7,7,0,0,7,3,0
SMH,2020-04-09,9,9,0,0,9,2,0
SMH,2020-04-10,10,10,0,0,10,0,0
SMH,2020-04-11,9,9,1,1,8,2,0
SMH,2020-04-12,8,8,1,1,7,0,0
SMH,2020-04-13,9,9,2,2,7,2,0
SMH,2020-04-14,9,9,2,2,7,0,0
SMH,2020-04-15,11,11,2,2,9,5,0
SMH,2020-04-16,11,11,1,1,10,3,0
SMH,2020-04-17,13,13,1,1,12,2,0
SMH,2020-04-18,11,11,1,1,10,2,0
SMH,2020-04-19,12,12,2,2,10,7,0
SMH,2020-04-20,19,19,4,4,15,6,0
SMH,2020-04-21,20,20,4,4,16,1,0
SMH,2020-04-22,22,22,5,5,17,4,0
SMH,2020-04-23,27,27,4,4,23,3,0
SMH,2020-04-24,29,29,4,4,25,3,0
SMH,2020-04-25,28,28,7,7,21,4,0
SMH,2020-04-26,30,30,7,7,23,7,0
SMH,2020-04-27,36,36,7,7,29,3,0
SMH,2020-04-28,36,36,9,9,27,4,0
SMH,2020-04-29,31,31,9,9,22,0,0
SMH,2020-04-30,28,28,8,8,20,4,0
SMH,2020-05-01,20,20,6,6,14,3,0
SMH,2020-05-02,19,19,6,6,13,2,0
SMH,2020-05-03,16,16,4,4,12,0,0
SMH,2020-05-04,17,17,5,5,12,3,0
SMH,2020-05-05,18,18,5,5,13,2,0
SMH,2020-05-06,17,17,5,5,12,0,0
SMH,2020-05-07,15,15,4,4,11,0,0
SMH,2020-05-08,16,16,4,4,12,3,0
SMH,2020-05-09,17,17,3,3,14,2,0
SMH,2020-05-10,18,18,4,4,14,3,0
SMH,2020-05-11,21,21,5,5,16,1,0
SMH,2020-05-12,19,19,4,4,15,3,0
SMH,2020-05-13,19,19,4,4,15,1,0
SMH,2020-05-14,20,20,3,3,17,1,0
SMH,2020-05-15,19,19,4,4,15,2,0
SMH,2020-05-16,15,15,4,4,11,4,0
SMH,2020-05-17,15,14,3,3,12,0,0
SMH,2020-05-18,14,14,3,3,11,2,0
SMH,2020-05-19,12,12,3,3,9,1,0
SMH,2020-05-20,13,13,3,3,10,3,0
SMH,2020-05-21,14,14,4,4,10,2,0
SMH,2020-05-22,14,14,4,4,10,2,0
SMH,2020-05-23,12,12,5,5,7,1,0
SMH,2020-05-24,13,13,4,4,9,1,0
SMH,2020-05-25,14,14,4,4,10,1,0
SMH,2020-05-26,14,14,5,5,9,1,0
SMH,2020-05-27,13,13,6,6,7,3,0
SMH,2020-05-28,12,12,6,6,6,1,0
SMH,2020-05-29,12,12,6,6,6,0,0
SMH,2020-05-30,9,9,6,6,3,0,0
SMH,2020-05-31,7,7,5,5,2,0,0
SMH,2020-06-01,6,6,5,5,1,3,0
SMH,2020-06-02,9,9,5,5,4,0,0
SMH,2020-06-03,9,9,5,5,4,4,0
SMH,2020-06-04,11,11,5,5,6,1,0
SMH,2020-06-05,12,12,6,6,6,1,0
SMH,2020-06-06,11,11,6,6,5,0,0
SMH,2020-06-07,9,9,5,5,4,1,0
SMH,2020-06-08,10,10,4,4,6,2,0
SMH,2020-06-09,11,11,4,4,7,1,0
SMH,2020-06-10,10,10,6,6,4,0,0
SMH,2020-06-11,8,8,4,4,4,0,0
SMH,2020-06-12,8,8,6,6,2,0,0
SMH,2020-06-13,8,7,6,6,2,1,0
SMH,2020-06-14,9,8,6,6,3,0,0
SMH,2020-06-15,9,8,6,6,3,0,0
SMH,2020-06-16,10,9,6,6,4,1,0
SMH,2020-06-17,8,7,5,5,3,1,0
SMH,2020-06-18,10,9,5,5,5,1,0
SMH,2020-06-19,10,9,5,5,5,1,0
SMH,2020-06-20,10,9,6,6,4,0,0
SMH,2020-06-21,8,7,5,5,3,0,0
SMH,2020-06-22,8,7,5,5,3,0,0
SMH,2020-06-23,8,7,5,5,3,1,0
SMH,2020-06-24,9,8,5,5,4,1,0
SMH,2020-06-25,10,9,5,5,5,1,0
SMH,2020-06-26,10,9,4,4,6,0,0
SMH,2020-06-27,9,8,3,3,6,1,0
SMH,2020-06-28,11,10,3,3,8,1,0
SMH,2020-06-29,11,10,2,2,9,1,0
SMH,2020-06-30,9,9,1,1,8,0,0
SMH,2020-07-01,8,8,1,1,7,0,0
SMH,2020-07-02,6,6,1,1,5,0,0
SMH,2020-07-03,6,6,1,1,5,1,0
SMH,2020-07-04,5,5,1,1,4,0,0
SMH,2020-07-05,4,4,1,1,3,0,0
SMH,2020-07-06,4,4,1,1,3,0,0
SMH,2020-07-07,5,5,1,1,4,1,0
SMH,2020-07-08,6,6,1,1,5,3,0
SMH,2020-07-09,8,8,1,1,7,1,0
SMH,2020-07-10,9,9,1,1,8,2,0
SMH,2020-07-11,10,10,2,2,8,1,0
SMH,2020-07-12,10,10,2,2,8,0,0
SMH,2020-07-13,9,9,2,2,7,0,0
SMH,2020-07-14,9,9,2,2,7,0,0
SMH,2020-07-15,8,8,2,2,6,0,0
SMH,2020-07-16,6,6,1,1,5,0,0
SMH,2020-07-17,4,4,1,1,3,0,0
SMH,2020-07-18,3,3,1,1,2,0,0
SMH,2020-07-19,4,4,1,1,3,1,0
SMH,2020-07-20,4,4,1,1,3,0,0
SMH,2020-07-21,5,5,1,1,4,1,0
SMH,2020-07-22,5,5,1,1,4,1,0
SMH,2020-07-23,6,6,2,2,4,0,0
SMH,2020-07-24,6,5,2,2,4,0,0
SMH,2020-07-25,5,5,1,1,4,0,0
SMH,2020-07-26,3,3,0,0,3,0,0
SMH,2020-07-27,3,3,0,0,3,1,0
SMH,2020-07-28,3,3,0,0,3,1,0
SMH,2020-07-29,3,3,0,0,3,0,0
SMH,2020-07-30,4,4,0,0,4,2,0
SMH,2020-07-31,3,3,0,0,3,0,0
SMH,2020-08-01,4,4,0,0,4,1,0
SMH,2020-08-02,4,4,1,1,3,1,0
SMH,2020-08-03,4,4,1,1,3,0,0
SMH,2020-08-04,4,4,1,1,3,0,0
SMH,2020-08-05,4,4,1,1,3,0,0
SMH,2020-08-06,4,4,1,1,3,0,0
SMH,2020-08-07,3,3,1,1,2,0,0
SMH,2020-08-08,4,4,1,1,3,1,0
SMH,2020-08-09,5,5,1,1,4,0,0
SMH,2020-08-10,5,5,3,3,2,1,0
SMH,2020-08-11,4,4,2,2,2,0,0
SMH,2020-08-12,4,4,2,2,2,0,0
SMH,2020-08-13,4,4,2,2,2,0,0
SMH,2020-08-14,3,3,2,2,1,0,0
SMH,2020-08-15,3,3,3,3,0,0,0
SMH,2020-08-16,4,4,3,3,1,0,0
SMH,2020-08-17,5,4,3,3,2,2,0
SMH,2020-08-18,6,5,2,2,4,0,0
SMH,2020-08-19,5,5,2,2,3,0,0
SMH,2020-08-20,5,5,2,2,3,2,0
SMH,2020-08-21,6,6,1,1,5,1,0
SMH,2020-08-22,7,7,1,1,6,0,0
SMH,2020-08-23,4,4,1,1,3,0,0
SMH,2020-08-24,3,3,1,1,2,1,0
SMH,2020-08-25,5,5,2,2,3,0,0
SMH,2020-08-26,4,4,2,2,2,0,0
SMH,2020-08-27,3,3,2,2,1,1,0
SMH,2020-08-28,4,4,1,1,3,1,0
SMH,2020-08-29,3,3,1,1,2,0,0
SMH,2020-08-30,4,4,1,1,3,1,0
SMH,2020-08-31,4,4,2,2,2,1,0
SMH,2020-09-01,4,4,3,3,1,1,0
SMH,2020-09-02,4,4,3,3,1,0,0
SMH,2020-09-03,4,4,2,2,2,0,0
SMH,2020-09-04,2,2,2,2,0,1,0
SMH,2020-09-05,3,3,1,1,2,1,0
SMH,2020-09-06,3,3,1,1,2,0,0
SMH,2020-09-07,3,3,1,1,2,0,0
SMH,2020-09-08,3,3,1,1,2,0,0
SMH,2020-09-09,4,4,1,1,3,1,0
SMH,2020-09-10,4,4,1,1,3,0,0
SMH,2020-09-11,3,3,1,1,2,0,0
SMH,2020-09-12,3,3,1,1,2,0,0
SMH,2020-09-13,3,3,0,0,3,0,0
SMH,2020-09-14,3,3,0,0,3,0,0
SMH,2020-09-15,3,3,0,0,3,0,0
SMH,2020-09-16,4,4,1,1,3,0,0
SMH,2020-09-17,3,3,0,0,3,0,0
SMH,2020-09-18,2,2,0,0,2,0,0
SMH,2020-09-19,1,1,0,0,1,0,0
SMH,2020-09-20,1,1,0,0,1,0,0
SMH,2020-09-21,1,1,0,0,1,0,0
SMH,2020-09-22,1,1,0,0,1,1,0
SMH,2020-09-23,2,2,0,0,2,0,0
SMH,2020-09-24,2,1,0,0,2,1,0
SMH,2020-09-25,2,2,0,0,2,0,0
SMH,2020-09-26,2,2,0,0,2,0,0
SMH,2020-09-27,2,2,0,0,2,0,0
SMH,2020-09-28,2,2,0,0,2,0,0
SMH,2020-09-29,0,0,0,0,0,0,0
SMH,2020-10-02,2,2,0,0,2,2,0
SMH,2020-10-03,1,1,0,0,1,0,0
SMH,2020-10-04,0,0,0,0,0,1,0
SMH,2020-10-05,1,1,0,0,1,1,0
SMH,2020-10-06,1,1,0,0,1,1,0
SMH,2020-10-07,3,3,0,0,3,1,0
SMH,2020-10-08,4,4,0,0,4,0,0
SMH,2020-10-09,4,4,1,1,3,0,0
SMH,2020-10-10,3,3,1,1,2,0,0
SMH,2020-10-11,2,2,1,1,1,1,0
SMH,2020-10-12,3,3,1,1,2,1,0
SMH,2020-10-13,3,3,1,1,2,0,0
SMH,2020-10-14,3,3,1,1,2,0,0
SMH,2020-10-15,2,2,0,0,2,0,0
SMH,2020-10-16,2,2,0,0,2,1,0
SMH,2020-10-17,2,2,1,1,1,0,0
SMH,2020-10-18,2,2,1,1,1,0,0
SMH,2020-10-19,2,2,1,1,1,3,0
SMH,2020-10-20,7,7,1,1,6,1,0
SMH,2020-10-21,6,6,2,2,4,0,0
SMH,2020-10-22,6,6,2,2,4,0,0
SMH,2020-10-23,7,7,1,1,6,1,0
SMH,2020-10-24,7,7,1,1,6,0,0
SMH,2020-10-25,6,6,0,0,6,1,0
SMH,2020-10-26,5,5,0,0,5,0,0
SMH,2020-10-27,6,6,0,0,6,1,0
SMH,2020-10-28,6,6,1,1,5,0,0
SMH,2020-10-29,4,4,1,1,3,0,0
SMH,2020-10-30,4,4,0,0,4,1,0
SMH,2020-10-31,4,4,0,0,4,0,0
SMH,2020-11-01,4,4,0,0,4,1,0
SMH,2020-11-02,4,4,0,0,4,1,0
SMH,2020-11-03,6,6,0,0,6,1,0
SMH,2020-11-04,6,6,0,0,6,1,0
SMH,2020-11-05,6,6,0,0,6,1,0
SMH,2020-11-06,7,7,0,0,7,1,0
SMH,2020-11-07,7,7,0,0,7,3,0
SMH,2020-11-08,9,9,1,1,8,1,0
SMH,2020-11-09,7,7,2,2,5,1,0
SMH,2020-11-10,8,8,2,2,6,1,0
SMH,2020-11-11,8,8,2,2,6,3,0
SMH,2020-11-12,8,8,2,2,6,1,0
SMH,2020-11-13,9,9,1,1,8,0,0
SMH,2020-11-14,7,7,0,0,7,1,0
SMH,2020-11-15,7,7,0,0,7,1,0
SMH,2020-11-16,7,7,2,2,5,1,0
SMH,2020-11-17,5,5,2,2,3,1,0
SMH,2020-11-18,8,8,1,1,7,2,0
SMH,2020-11-19,9,9,3,3,6,1,0
SMH,2020-11-20,7,7,3,3,4,1,0
SMH,2020-11-21,8,8,3,3,5,1,0
SMH,2020-11-22,9,9,3,3,6,2,0
SMH,2020-11-23,10,10,4,4,6,3,0
SMH,2020-11-24,12,12,4,4,8,0,0
SMH,2020-11-25,11,11,5,5,6,3,0
SMH,2020-11-26,15,15,3,3,12,1,0
SMH,2020-11-27,14,14,3,3,11,0,0
SMH,2020-11-28,14,14,4,4,10,3,0
SMH,2020-11-29,18,18,6,6,12,2,0
SMH,2020-11-30,19,18,6,6,13,3,0
SMH,2020-12-01,20,19,5,5,15,3,0
SMH,2020-12-02,21,19,5,5,16,2,0
SMH,2020-12-03,19,17,6,6,13,0,0
SMH,2020-12-04,15,13,4,4,11,2,0
SMH,2020-12-05,15,13,4,4,11,2,0
SMH,2020-12-06,16,14,5,5,11,2,0
SMH,2020-12-07,18,17,4,4,14,2,0
SMH,2020-12-08,18,17,4,4,14,1,0
SMH,2020-12-09,18,16,4,4,14,4,0
SMH,2020-12-10,19,16,3,3,16,3,0
SMH,2020-12-11,18,16,3,3,15,5,0
SMH,2020-12-12,20,19,3,3,17,5,0
SMH,2020-12-13,23,22,3,3,20,1,0
SMH,2020-12-14,24,23,5,5,19,3,0
SMH,2020-12-15,23,22,7,7,16,6,0
SMH,2020-12-16,24,23,8,8,16,3,0
SMH,2020-12-17,24,23,6,6,18,1,0
SMH,2020-12-18,23,22,6,6,17,1,0
SMH,2020-12-19,18,17,5,5,13,5,0
SMH,2020-12-20,22,21,7,7,15,1,0
SMH,2020-12-21,20,19,7,7,13,4,0
SMH,2020-12-22,21,20,7,7,14,1,0
SMH,2020-12-23,19,18,6,6,13,1,0
SMH,2020-12-24,20,19,5,5,15,2,0
SMH,2020-12-25,16,15,6,6,10,2,0
SMH,2020-12-26,19,18,6,6,13,2,0
SMH,2020-12-27,17,16,5,5,12,1,0
SMH,2020-12-28,18,17,5,5,13,2,0
SMH,2020-12-29,15,14,6,6,9,0,0
SMH,2020-12-30,17,16,6,6,11,3,0
SMH,2020-12-31,19,18,7,7,12,1,0
SMH,2021-01-01,17,16,7,7,10,1,0
SMH,2021-01-02,17,16,6,6,11,1,0
SMH,2021-01-03,18,17,6,6,12,3,0
SMH,2021-01-04,20,19,6,6,14,3,0
SMH,2021-01-05,20,19,6,6,14,2,0
SMH,2021-01-06,22,21,6,6,16,0,0
SMH,2021-01-07,22,20,6,6,16,2,0
SMH,2021-01-08,18,15,8,8,10,3,0
SMH,2021-01-09,20,18,8,8,12,2,0
SMH,2021-01-10,21,19,8,8,13,3,0
SMH,2021-01-11,25,23,8,8,17,3,0
SMH,2021-01-12,27,24,9,9,18,5,0
SMH,2021-01-13,28,25,10,10,18,5,0
SMH,2021-01-14,28,24,10,10,18,2,0
SMH,2021-01-15,32,28,8,8,24,6,0
SMH,2021-01-16,33,27,8,8,25,5,0
SMH,2021-01-17,38,32,8,8,30,1,0
SMH,2021-01-18,34,28,8,8,26,8,0
SMH,2021-01-19,30,24,8,8,22,3,0
SMH,2021-01-20,28,24,7,7,21,2,0
SMH,2021-01-21,28,24,7,7,21,3,0
SMH,2021-01-22,25,21,8,8,17,2,0
SMH,2021-01-23,26,22,9,9,17,3,0
SMH,2021-01-24,24,21,8,8,16,2,0
SMH,2021-01-25,26,23,7,7,19,4,0
SMH,2021-01-26,27,24,7,7,20,3,0
SMH,2021-01-27,24,21,6,6,18,2,0
SMH,2021-01-28,22,19,6,6,16,2,0
SMH,2021-01-29,23,20,6,6,17,3,0
SMH,2021-01-30,20,17,7,7,13,0,0
SMH,2021-01-31,18,15,6,6,12,1,0
SMH,2021-02-01,19,16,5,5,14,1,0
SMH,2021-02-02,16,14,6,6,10,2,0
SMH,2021-02-03,14,12,6,6,8,1,0
SMH,2021-02-04,14,12,6,6,8,2,0
SMH,2021-02-05,15,13,6,6,9,3,0
SMH,2021-02-06,15,13,6,6,9,1,0
SMH,2021-02-07,16,14,7,7,9,1,0
SMH,2021-02-08,16,15,7,7,9,0,0
SMH,2021-02-09,13,12,6,6,7,1,0
SMH,2021-02-10,13,12,5,5,8,0,0
SMH,2021-02-11,12,11,5,5,7,2,0
SMH,2021-02-12,12,11,5,5,7,0,0
SMH,2021-02-13,11,9,4,4,7,1,0
SMH,2021-02-14,12,10,6,6,6,2,0
SMH,2021-02-15,14,12,6,6,8,2,0
SMH,2021-02-16,15,13,7,7,8,2,0
SMH,2021-02-17,16,14,7,7,9,1,0
SMH,2021-02-18,15,13,6,6,9,0,0
SMH,2021-02-19,15,13,6,6,9,0,0
SMH,2021-02-20,12,10,7,7,5,0,0
SMH,2021-02-21,12,10,7,7,5,0,0
SMH,2021-02-22,12,10,7,7,5,2,0
SMH,2021-02-23,15,11,7,7,8,0,0
SMH,2021-02-24,12,8,7,7,5,1,0
SMH,2021-02-25,10,6,7,7,3,0,0
SMH,2021-02-26,9,6,6,6,3,0,0
SMH,2021-02-27,6,4,5,5,1,1,0
SMH,2021-02-28,7,5,5,5,2,0,0
SMH,2021-03-01,7,5,4,4,3,1,0
SMH,2021-03-02,5,4,4,4,1,0,0
SMH,2021-03-03,5,4,4,4,1,2,0
SMH,2021-03-04,5,4,3,3,2,1,0
SMH,2021-03-05,6,4,2,2,4,1,0
SMH,2021-03-06,7,5,2,2,5,2,0
SMH,2021-03-07,8,6,2,2,6,2,0
SMH,2021-03-08,10,8,1,1,9,0,0
SMH,2021-03-09,9,7,1,1,8,0,0
SMH,2021-03-10,7,5,1,1,6,0,0
SMH,2021-03-11,6,4,1,1,5,1,0
SMH,2021-03-12,5,4,1,1,4,0,0
SMH,2021-03-13,6,5,1,1,5,2,0
SMH,2021-03-14,6,5,1,1,5,1,0
SMH,2021-03-15,6,5,2,2,4,0,0
SMH,2021-03-16,5,4,2,2,3,0,0
SMH,2021-03-17,3,2,2,2,1,0,0
SMH,2021-03-18,3,2,2,2,1,0,0
SMH,2021-03-19,3,2,2,2,1,0,0
SMH,2021-03-20,2,2,1,1,1,0,0
SMH,2021-03-21,2,2,1,1,1,0,0
SMH,2021-03-22,3,3,2,2,1,3,0
SMH,2021-03-23,7,7,2,2,5,0,0
SMH,2021-03-24,7,7,2,2,5,1,0
SMH,2021-03-25,7,7,2,2,5,1,0
SMH,2021-03-26,6,6,2,2,4,0,0
SMH,2021-03-27,6,5,2,2,4,0,0
SMH,2021-03-28,3,3,1,1,2,0,0
SMH,2021-03-29,2,2,0,0,2,1,0
SMH,2021-03-30,3,3,0,0,3,0,0
SMH,2021-03-31,3,3,0,0,3,0,0
SMH,2021-04-01,4,4,0,0,4,2,0
SMH,2021-04-02,3,3,1,1,2,2,0
SMH,2021-04-03,3,3,2,2,1,1,0
SMH,2021-04-04,3,3,1,1,2,0,0
SMH,2021-04-05,4,4,1,1,3,0,0
SMH,2021-04-06,3,2,0,0,3,0,0
SMH,2021-04-07,2,2,0,0,2,1,0
SMH,2021-04-08,2,2,0,0,2,2,0
SMH,2021-04-09,4,4,0,0,4,0,0
SMH,2021-04-10,4,4,0,0,4,1,0
SMH,2021-04-11,4,4,0,0,4,1,0
SMH,2021-04-12,5,5,1,1,4,0,0
SMH,2021-04-13,5,5,1,1,4,0,0
SMH,2021-04-14,4,4,1,1,3,3,0
SMH,2021-04-15,6,6,2,2,4,0,0
SMH,2021-04-16,6,6,1,1,5,0,0
SMH,2021-04-17,8,8,1,1,7,3,0
SMH,2021-04-18,7,7,2,2,5,0,0
SMH,2021-04-19,7,7,2,2,5,4,0
SMH,2021-04-20,8,8,2,2,6,2,0
SMH,2021-04-21,8,8,2,2,6,1,0
SMH,2021-04-22,9,7,3,3,6,1,0
SMH,2021-04-23,7,6,3,3,4,0,0
SMH,2021-04-24,7,6,2,2,5,0,0
SMH,2021-04-25,8,7,2,2,6,1,0
SMH,2021-04-26,8,7,2,2,6,2,0
SMH,2021-04-27,8,7,2,2,6,0,0
SMH,2021-04-28,8,7,3,3,5,0,0
SMH,2021-04-29,9,8,3,3,6,2,0
SMH,2021-04-30,8,7,3,3,5,0,0
SMH,2021-05-01,6,5,2,2,4,0,0
SMH,2021-05-02,6,5,2,2,4,0,0
SMH,2021-05-03,5,4,2,2,3,0,0
SMH,2021-05-04,4,3,1,1,3,1,0
SMH,2021-05-05,4,4,1,1,3,1,0
SMH,2021-05-06,5,5,1,1,4,0,0
SMH,2021-05-07,5,5,2,2,3,0,0
SMH,2021-05-08,4,4,1,1,3,1,0
SMH,2021-05-09,3,3,1,1,2,0,0
SMH,2021-05-10,3,3,0,0,3,0,0
SMH,2021-05-11,3,3,0,0,3,0,0
SMH,2021-05-12,1,1,0,0,1,0,0
SMH,2021-05-13,1,0,0,0,1,0,0
SMH,2021-05-14,0,0,0,0,0,0,0
SMH,2021-05-19,0,0,0,0,0,1,0
SMH,2021-05-20,1,1,0,0,1,1,0
SMH,2021-05-21,2,2,0,0,2,0,0
SMH,2021-05-22,1,1,0,0,1,0,0
SMH,2021-05-23,1,1,0,0,1,0,0
SMH,2021-05-25,1,1,0,0,1,1,0
SMH,2021-05-26,1,1,1,1,0,1,0
SMH,2021-05-27,2,2,1,1,1,0,0
SMH,2021-05-28,2,2,1,1,1,0,0
SMH,2021-05-29,2,2,1,1,1,0,0
SMH,2021-05-30,2,2,1,1,1,0,0
SMH,2021-05-31,2,2,1,1,1,1,0
SMH,2021-06-01,2,2,1,1,1,0,0
SMH,2021-06-02,2,2,1,1,1,0,0
SMH,2021-06-03,1,0,0,0,1,1,0
SMH,2021-06-04,2,1,0,0,2,0,0
SMH,2021-06-05,2,1,0,0,2,0,0
SMH,2021-06-06,2,1,0,0,2,0,0
SMH,2021-06-07,1,0,0,0,1,0,0
SMH,2021-06-08,1,0,0,0,1,0,0
SMH,2021-06-09,1,0,0,0,1,0,0
SMH,2021-06-10,0,0,0,0,0,0,0
SMH,2021-06-16,1,1,0,0,1,1,0
